city,row_num,title,epg_id
Новокузнецк,119,Fox,epg75
Новокузнецк,120,MGM HD,epg327
Новокузнецк,121,КХЛ,epg105
Новокузнецк,122,Мой город,epg426
Новокузнецк,123,Candy TV HD,epg385
Новокузнецк,124,Русский иллюзион,epg40
Новокузнецк,125,Настоящее Страшное Телевидение,epg352
Новокузнецк,126,Наш футбол,epg313
Новокузнецк,127,Наш футбол HD,epg272
Новокузнецк,128,Иллюзион +,epg41
Новокузнецк,129,Русская ночь,epg331
Новокузнецк,130,A2,epg317
Новокузнецк,131,French Lover TV,epg318
Новокузнецк,132,Brazzers TV,epg500
Новокузнецк,133,CANDYMAN,epg511
Новокузнецк,134,Fashion One HD,epg330
Новокузнецк,135,Viasat Golf HD,epg594
Новокузнецк,136,Русский роман,epg307
Новокузнецк,137,TV1000 Premium HD,epg375
Новокузнецк,138,Viasat Sport,epg593
Новокузнецк,139,Travel Channel HD,epg328
Новокузнецк,140,Zee TV,epg93
Новокузнецк,141,Travel Channel,epg302
Новокузнецк,142,ЖИВИ!,epg108
Новокузнецк,143,МУЗ-ТВ,epg380
Новокузнецк,144,TLC HD,epg516
Новокузнецк,145,NuArt.TV,epg271
Новокузнецк,146,Эгоист ТВ,epg296
Новокузнецк,147,Animal Planet HD,epg306
Новокузнецк,148,Матч! Футбол 1,epg340
Новокузнецк,149,Матч! Футбол 2,epg571
Новокузнецк,150,Матч! Футбол 3,epg577
Новокузнецк,151,Матч! Футбол 1 HD,epg616
Новокузнецк,152,Матч! Футбол 2 HD,epg617
Новокузнецк,153,Матч! Футбол 3 HD,epg618
Новокузнецк,154,Deutsche Welle,epg65
Новокузнецк,155,France 24,epg298
Новокузнецк,156,CNN,epg290
Новокузнецк,157,BBC World News,epg293
Новокузнецк,158,Евроновости,epg353
Новокузнецк,159,Радость моя,epg372
Новокузнецк,160,Успех,epg60
Новокузнецк,161,Матч! Боец,epg103
Новокузнецк,162,ТНТ Music,epg638
Новокузнецк,163,Viasat Explore,epg85
Новокузнецк,164,КИНОКОМЕДИЯ,epg112
Новокузнецк,165,Viasat Nature,epg84
Новокузнецк,166,H2,epg640
Новокузнецк,167,Game Show,epg642
Новокузнецк,168,CBS Reality,epg366
Новокузнецк,169,Морской,epg568
Новокузнецк,170,Ювелирочка,epg653
Новокузнецк,171,Russian Extreme TV Ultra HD (тест),epg665
Новокузнецк,172,Russian Extreme TV Ultra HD (тест),epg665
С.Петербург,1,Первый канал,epg1
С.Петербург,2,Россия 1,epg2spb
С.Петербург,3,Матч ТВ,epg611
С.Петербург,4,НТВ-Петербург,epg4
С.Петербург,5,Пятый канал,epg5_spb
С.Петербург,6,Культура,epg6_spb
С.Петербург,7,Россия 24,epg7
С.Петербург,8,Карусель,epg8
С.Петербург,9,Общественное телевидение России,epg264
С.Петербург,10,ТВ Центр,epg14
