"Item","Store","Date","Promo","Qty","Turn_over_VAT"
"Персик КНР","Магазин-04",2017-06-04,NA,34.322,6177.41
"Персик КНР","Магазин-04",2017-06-05,NA,31.298,5628.93
"Персик КНР","Магазин-04",2017-06-06,NA,14.594,2626.77
"Персик КНР","Магазин-04",2017-06-07,NA,33.294,5984
"Персик КНР","Магазин-04",2017-06-08,NA,25.366,4561.22
"Персик КНР","Магазин-04",2017-06-09,NA,220.396,26427.45
"Персик КНР","Магазин-04",2017-06-10,NA,245.24,24493.25
"Персик КНР","Магазин-04",2017-06-11,NA,112.458,13486.33
"Персик КНР","Магазин-04",2017-06-12,NA,226.738,27187.03
"Персик КНР","Магазин-04",2017-06-13,NA,195.404,23440.03
"Персик КНР","Магазин-04",2017-06-14,NA,273.477,32780.66
"Персик КНР","Магазин-04",2017-06-15,NA,68.432,6827.52
"Персик КНР","Магазин-04",2017-06-16,NA,141.114,14085.52
"Персик КНР","Магазин-04",2017-06-17,NA,156.268,12502.36
"Персик КНР","Магазин-04",2017-06-18,NA,77.69,7765.75
"Персик КНР","Магазин-04",2017-06-19,NA,81.8,8163.78
"Персик КНР","Магазин-04",2017-06-20,NA,53.762,6442.28
"Персик КНР","Магазин-04",2017-06-21,NA,40.052,4797.93
"Персик КНР","Магазин-04",2017-06-22,NA,52.476,6295.74
"Персик КНР","Магазин-04",2017-06-23,NA,70.816,8484.56
"Персик КНР","Магазин-04",2017-06-24,NA,70.298,8429.92
"Персик КНР","Магазин-04",2017-06-25,NA,80.72,9675.85
"Персик КНР","Магазин-04",2017-06-26,NA,51.786,6212.66
"Персик КНР","Магазин-04",2017-06-27,NA,61.126,7333.3
"Персик КНР","Магазин-04",2017-06-28,NA,56.352,6757.02
"Персик КНР","Магазин-04",2017-06-29,NA,107.736,10761.13
"Персик КНР","Магазин-04",2017-06-30,NA,194.468,19430.27
"Персик КНР","Магазин-04",2017-07-01,NA,295.068,29473.56
"Персик КНР","Магазин-04",2017-07-02,NA,415.168,49742.95
"Персик КНР","Магазин-04",2017-07-03,NA,292.48,29223.89
"Персик КНР","Магазин-04",2017-07-04,NA,823.152,65746.66
"Персик КНР","Магазин-04",2017-07-05,NA,225.418,22508.32
"Персик КНР","Магазин-04",2017-07-06,NA,119.558,11945.71
"Персик КНР","Магазин-04",2017-07-07,NA,58.786,5864.75
"Персик КНР","Магазин-04",2017-07-08,NA,31.626,3793.22
"Персик КНР","Магазин-04",2017-07-13,NA,180.842,21692.11
"Персик КНР","Магазин-04",2017-07-14,NA,136.746,16382.18
"Персик КНР","Магазин-04",2017-07-15,NA,168.684,20222.78
"Персик КНР","Магазин-04",2017-07-16,NA,115.092,13803.26
"Персик КНР","Магазин-04",2017-07-17,NA,172.526,20679.62
"Персик КНР","Магазин-04",2017-07-18,NA,103.548,10338.36
"Персик КНР","Магазин-04",2017-07-19,NA,140.232,14019.58
"Персик КНР","Магазин-04",2017-07-20,NA,1188.492,95049.03
"Персик КНР","Магазин-04",2017-07-21,NA,30.912,3089.17
"Персик КНР","Магазин-04",2017-07-22,NA,228.126,22808.47
"Персик КНР","Магазин-04",2017-07-23,NA,198.834,19879.87
"Персик КНР","Магазин-04",2017-07-24,NA,213.752,21370.32
"Персик КНР","Магазин-04",2017-07-25,NA,74.658,7463.24
"Персик КНР","Магазин-04",2017-07-26,NA,119.422,11939.11
"Персик КНР","Магазин-04",2017-07-27,NA,116.63,11660.66
"Персик КНР","Магазин-04",2017-07-28,NA,66.62,6660.83
"Персик КНР","Магазин-04",2017-07-29,NA,531.836,53173.52
"Персик КНР","Магазин-04",2017-07-30,NA,188.77,18871.49
"Персик КНР","Магазин-04",2017-07-31,NA,1.458,145.78
"Персик КНР","Магазин-04",2017-08-05,NA,33.036,2642.15
"Персик КНР","Магазин-04",2017-08-06,NA,69.646,6963.42
"Персик КНР","Магазин-04",2017-08-07,NA,32.612,3260.55
"Персик КНР","Магазин-04",2017-08-08,NA,27.534,2752.48
"Персик КНР","Магазин-04",2017-08-09,NA,56.912,5690.46
"Персик КНР","Магазин-04",2017-08-10,NA,121.762,12173.6
"Персик КНР","Магазин-04",2017-08-11,NA,368.92,29505.63
"Персик КНР","Магазин-04",2017-08-13,NA,-1.082,-108.19
"Персик КНР","Магазин-04",2017-08-27,NA,104.645,10462.76
"Персик КНР","Магазин-04",2017-08-28,NA,69.206,6919.38
"Персик КНР","Магазин-04",2017-08-29,NA,33.74,3373.66
"Персик КНР","Магазин-04",2017-08-30,NA,115.298,11527.96
"Персик КНР","Магазин-04",2017-08-31,NA,76.776,7676.74
"Персик КНР","Магазин-04",2017-09-01,NA,75.666,7565.4
"Персик КНР","Магазин-04",2017-09-02,NA,133.574,13354.41
"Персик КНР","Магазин-04",2017-09-03,NA,75.71,7569.7
"Персик КНР","Магазин-04",2017-09-04,NA,26.864,2685.88
"Персик КНР","Магазин-04",2017-09-05,NA,62.212,6219.68
"Персик КНР","Магазин-04",2017-09-06,NA,74.356,7424.91
"Персик КНР","Магазин-04",2017-09-07,NA,67.588,6750.41
"Персик КНР","Магазин-04",2017-09-08,NA,58.426,5837.58
"Персик КНР","Магазин-04",2017-09-09,NA,77.248,7709.78
"Персик КНР","Магазин-04",2017-09-10,NA,48.558,4853.5
"Персик КНР","Магазин-04",2017-09-11,NA,21.618,2157.7
"Персик КНР","Магазин-04",2017-09-12,NA,45.44,4540.1
"Персик КНР","Магазин-04",2017-09-13,NA,48.168,3852.96
"Персик КНР","Магазин-04",2017-09-14,NA,57.074,4563.05
"Персик КНР","Магазин-04",2017-09-15,NA,57.192,4572.09
"Персик КНР","Магазин-04",2017-09-16,NA,89.329,7141.07
"Персик КНР","Магазин-04",2017-09-17,NA,50.44,4027.2
"Персик КНР","Магазин-04",2017-09-18,NA,51.97,4155.05
"Персик КНР","Магазин-04",2017-09-19,NA,54.014,4313.38
"Персик КНР","Магазин-04",2017-09-20,NA,40.562,3237.86
"Персик КНР","Магазин-04",2017-09-21,NA,89.05,7116.21
"Персик КНР","Магазин-04",2017-09-22,NA,26.228,2097.98
"Персик КНР","Магазин-04",2017-09-23,NA,42.986,3432.63
"Персик КНР","Магазин-04",2017-09-24,NA,65.96,5272.84
"Персик КНР","Магазин-04",2017-09-25,NA,13.232,1055.27
"Персик КНР","Магазин-04",2017-09-26,NA,161.408,12895.61
"Персик КНР","Магазин-04",2017-09-27,NA,39.664,1981.73
"Персик КНР","Магазин-04",2017-09-28,NA,131.732,6580.53
"Персик КНР","Магазин-04",2017-09-29,NA,55.414,2766.3
"Персик КНР","Магазин-04",2017-09-30,NA,4.674,233.65
"Персик КНР","Магазин-04",2017-10-09,NA,91.925,6440.86
"Персик КНР","Магазин-05",2017-03-31,NA,0.462,175.56
"Персик КНР","Магазин-05",2017-04-01,NA,2.416,917.86
"Персик КНР","Магазин-05",2017-04-02,NA,0.786,298.68
"Персик КНР","Магазин-05",2017-04-03,NA,0.382,145.16
"Персик КНР","Магазин-05",2017-04-04,NA,1.168,443.84
"Персик КНР","Магазин-05",2017-04-05,NA,1.386,526.58
"Персик КНР","Магазин-05",2017-04-06,NA,1.708,649.04
"Персик КНР","Магазин-05",2017-04-07,NA,0.324,123.12
"Персик КНР","Магазин-05",2017-04-08,NA,0.272,103.36
"Персик КНР","Магазин-05",2017-04-09,NA,0.636,241.51
"Персик КНР","Магазин-05",2017-04-10,NA,0.818,310.84
"Персик КНР","Магазин-05",2017-04-11,NA,0.376,142.88
"Персик КНР","Магазин-05",2017-04-12,NA,0.312,118.5
"Персик КНР","Магазин-05",2017-04-13,NA,2.118,804.84
"Персик КНР","Магазин-05",2017-04-14,NA,1.492,566.95
"Персик КНР","Магазин-05",2017-04-15,NA,0.622,236.36
"Персик КНР","Магазин-05",2017-04-17,NA,0.346,131.48
"Персик КНР","Магазин-05",2017-04-18,NA,1.32,501.6
"Персик КНР","Магазин-05",2017-04-19,NA,1.69,641.99
"Персик КНР","Магазин-05",2017-04-20,NA,1.668,633.84
"Персик КНР","Магазин-05",2017-04-21,NA,1.208,459.04
"Персик КНР","Магазин-05",2017-04-22,NA,1.824,693.12
"Персик КНР","Магазин-05",2017-04-23,NA,1.78,676.39
"Персик КНР","Магазин-05",2017-04-24,NA,2.726,1035.87
"Персик КНР","Магазин-05",2017-04-26,NA,1.784,446
"Персик КНР","Магазин-05",2017-04-27,NA,0.594,112.86
"Персик КНР","Магазин-05",2017-04-28,NA,2.374,451.04
"Персик КНР","Магазин-05",2017-04-29,NA,4.77,906.28
"Персик КНР","Магазин-05",2017-05-01,NA,2.64,501.13
"Персик КНР","Магазин-05",2017-05-02,NA,3.23,613.7
"Персик КНР","Магазин-05",2017-05-03,NA,3.096,616.93
"Персик КНР","Магазин-05",2017-05-04,NA,1.872,374.21
"Персик КНР","Магазин-05",2017-05-05,NA,0.628,125.6
"Персик КНР","Магазин-05",2017-05-06,NA,38.888,7776.37
"Персик КНР","Магазин-05",2017-05-07,NA,173.426,25993.9
"Персик КНР","Магазин-05",2017-05-08,NA,32.11,6421.17
"Персик КНР","Магазин-05",2017-05-09,NA,39.1,7812.46
"Персик КНР","Магазин-05",2017-05-10,NA,20.298,4058.82
"Персик КНР","Магазин-05",2017-05-11,NA,31.6,6315.57
"Персик КНР","Магазин-05",2017-05-12,NA,19.698,3937.45
"Персик КНР","Магазин-05",2017-05-13,NA,22.684,4535.44
"Персик КНР","Магазин-05",2017-05-14,NA,23.938,4782.15
"Персик КНР","Магазин-05",2017-05-15,NA,28.832,5763.92
"Персик КНР","Магазин-05",2017-05-16,NA,17.69,3529.48
"Персик КНР","Магазин-05",2017-05-17,NA,16.074,3212.88
"Персик КНР","Магазин-05",2017-05-18,NA,23.246,4644.4
"Персик КНР","Магазин-05",2017-05-19,NA,25.792,5156.54
"Персик КНР","Магазин-05",2017-05-20,NA,27.898,5577.06
"Персик КНР","Магазин-05",2017-05-21,NA,29.486,5895.54
"Персик КНР","Магазин-05",2017-05-22,NA,12.658,2531.18
"Персик КНР","Магазин-05",2017-05-23,NA,14.32,2863.64
"Персик КНР","Магазин-05",2017-05-24,NA,13.142,2628.24
"Персик КНР","Магазин-05",2017-05-25,NA,19.176,3829.24
"Персик КНР","Магазин-05",2017-05-26,NA,15.154,3029.63
"Персик КНР","Магазин-05",2017-05-27,NA,32.066,6412.03
"Персик КНР","Магазин-05",2017-05-28,NA,44.474,8892.07
"Персик КНР","Магазин-05",2017-05-29,NA,23.904,4778.82
"Персик КНР","Магазин-05",2017-05-30,NA,24.332,4865.35
"Персик КНР","Магазин-05",2017-05-31,NA,24.462,4890.99
"Персик КНР","Магазин-05",2017-06-01,NA,37.308,7454.6
"Персик КНР","Магазин-05",2017-06-02,NA,48.992,8812.05
"Персик КНР","Магазин-05",2017-06-03,NA,28.88,5197.27
"Персик КНР","Магазин-05",2017-06-04,NA,15.44,2778.98
"Персик КНР","Магазин-05",2017-06-05,NA,11.18,2011.95
"Персик КНР","Магазин-05",2017-06-06,NA,12.89,2320.05
"Персик КНР","Магазин-05",2017-06-07,NA,15.542,2797.13
"Персик КНР","Магазин-05",2017-06-08,NA,15.32,2756.53
"Персик КНР","Магазин-05",2017-06-09,NA,28.738,3445.58
"Персик КНР","Магазин-05",2017-06-10,NA,92.564,9242.27
"Персик КНР","Магазин-05",2017-06-11,NA,58.364,6998.72
"Персик КНР","Магазин-05",2017-06-12,NA,94.33,11313.55
"Персик КНР","Магазин-05",2017-06-13,NA,68.364,8200.43
"Персик КНР","Магазин-05",2017-06-14,NA,105.954,12696.35
"Персик КНР","Магазин-05",2017-06-15,NA,154.018,15385.72
"Персик КНР","Магазин-05",2017-06-16,NA,119.752,11966.77
"Персик КНР","Магазин-05",2017-06-17,NA,100.038,8027.86
"Персик КНР","Магазин-05",2017-06-18,NA,79.982,7991.56
"Персик КНР","Магазин-05",2017-06-19,NA,65.652,6559.73
"Персик КНР","Магазин-05",2017-06-20,NA,39.492,4736.42
"Персик КНР","Магазин-05",2017-06-21,NA,84.518,10127.5
"Персик КНР","Магазин-05",2017-06-22,NA,92.79,11128.4
"Персик КНР","Магазин-05",2017-06-23,NA,74.1,8870.64
"Персик КНР","Магазин-05",2017-06-24,NA,34.948,4192.98
"Персик КНР","Магазин-05",2017-06-25,NA,26.736,3207.1
"Персик КНР","Магазин-05",2017-06-26,NA,33.512,4020.91
"Персик КНР","Магазин-05",2017-06-27,NA,47.522,5700.34
"Персик КНР","Магазин-05",2017-06-28,NA,71.076,8526.13
"Персик КНР","Магазин-05",2017-06-29,NA,17.13,2054.87
"Персик КНР","Магазин-05",2017-06-30,NA,10.49,1258.67
"Персик КНР","Магазин-05",2017-07-01,NA,41.066,4926.64
"Персик КНР","Магазин-05",2017-07-02,NA,35.836,4299.7
"Персик КНР","Магазин-05",2017-07-03,NA,131.286,13118.39
"Персик КНР","Магазин-05",2017-07-04,NA,360.698,28831.26
"Персик КНР","Магазин-05",2017-07-05,NA,7.922,791.66
"Персик КНР","Магазин-05",2017-07-06,NA,1.416,141.58
"Персик КНР","Магазин-05",2017-07-08,NA,82.692,9918.47
"Персик КНР","Магазин-05",2017-07-09,NA,85.196,10220
"Персик КНР","Магазин-05",2017-07-10,NA,82.522,9891.31
"Персик КНР","Магазин-05",2017-07-11,NA,52.135,6247.73
"Персик КНР","Магазин-05",2017-07-12,NA,1.326,159.1
"Персик КНР","Магазин-05",2017-07-18,NA,63.504,6344.56
"Персик КНР","Магазин-05",2017-07-19,NA,81.224,8112.71
"Персик КНР","Магазин-05",2017-07-20,NA,343.108,27436.18
"Персик КНР","Магазин-05",2017-07-21,NA,98.876,9882.1
"Персик КНР","Магазин-05",2017-07-22,NA,41.204,4119.13
"Персик КНР","Магазин-05",2017-07-24,NA,74.512,7448.82
"Персик КНР","Магазин-05",2017-07-25,NA,21.358,2135.44
"Персик КНР","Магазин-05",2017-07-26,NA,70.412,7038.48
"Персик КНР","Магазин-05",2017-07-27,NA,56.604,5658.04
"Персик КНР","Магазин-05",2017-07-28,NA,16.156,1614.98
"Персик КНР","Магазин-05",2017-07-29,NA,110.916,11089.86
"Персик КНР","Магазин-05",2017-07-30,NA,90.544,9052.55
"Персик КНР","Магазин-05",2017-07-31,NA,24.195,2418.7
"Персик КНР","Магазин-05",2017-08-01,NA,0.262,26.2
"Персик КНР","Магазин-05",2017-08-07,NA,28.142,2813.22
"Персик КНР","Магазин-05",2017-08-08,NA,29.19,2918.15
"Персик КНР","Магазин-05",2017-08-09,NA,38.074,3066.2
"Персик КНР","Магазин-05",2017-08-10,NA,44.112,3528.54
"Персик КНР","Магазин-05",2017-08-11,NA,211.262,16895.1
"Персик КНР","Магазин-05",2017-08-12,NA,1.87,186.98
"Персик КНР","Магазин-05",2017-08-14,NA,0.51,50.99
"Персик КНР","Магазин-05",2017-08-15,NA,1.482,148.11
"Персик КНР","Магазин-05",2017-08-17,NA,0.502,50.19
"Персик КНР","Магазин-05",2017-08-18,NA,0.44,44
"Персик КНР","Магазин-05",2017-09-04,NA,39.874,3985.82
"Персик КНР","Магазин-05",2017-09-05,NA,35.626,3561.47
"Персик КНР","Магазин-05",2017-09-06,NA,26.742,2672.7
"Персик КНР","Магазин-05",2017-09-07,NA,13.972,1395.84
